Car_ID,Brand,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Condition,Price,Model,Vehicle_Age,Mileage_Per_Year,Price_Tier,Mileage_Bracket
789,Ford,2023,2.8,Diesel,Automatic,133624,New,28812.32,Mustang,3,44541.33,Budget,100k-150k
790,Audi,2001,3.8,Electric,Manual,56627,Used,18275.36,A3,25,2265.08,Budget,50k-100k
791,Audi,2017,3.0,Hybrid,Automatic,177059,Used,42066.22,Q5,9,19673.22,Mid-Range,150k-200k
792,Honda,2018,5.2,Hybrid,Automatic,45380,Used,31992.91,Fit,8,5672.5,Budget,<50k
793,BMW,2018,5.1,Hybrid,Automatic,160322,Like New,74627.61,5 Series,8,20040.25,Premium,150k-200k
794,Mercedes,2016,4.1,Hybrid,Manual,199416,New,15327.35,E-Class,10,19941.6,Budget,150k-200k
795,Honda,2013,2.9,Petrol,Automatic,146367,Used,76445.64,Fit,13,11259.0,Premium,100k-150k
796,BMW,2018,2.3,Petrol,Manual,272667,New,9341.96,X3,8,34083.38,Budget,200k+
797,BMW,2021,1.5,Electric,Manual,259125,New,24191.69,X3,5,51825.0,Budget,200k+
798,Audi,2023,2.8,Electric,Manual,13769,Like New,80236.67,A4,3,4589.67,Premium,<50k
799,Tesla,2012,3.1,Hybrid,Manual,112035,Like New,75563.78,Model X,14,8002.5,Premium,100k-150k
800,Toyota,2011,4.4,Diesel,Manual,175717,Used,50250.98,Camry,15,11714.47,Mid-Range,150k-200k
801,Tesla,2005,4.3,Hybrid,Automatic,221815,Used,9748.36,Model Y,21,10562.62,Budget,200k+
802,Toyota,2020,1.4,Electric,Manual,231832,Like New,62939.91,Camry,6,38638.67,Mid-Range,200k+
803,Ford,2003,3.0,Hybrid,Manual,156629,Like New,43638.79,Focus,23,6809.96,Mid-Range,150k-200k
804,Audi,2018,1.9,Electric,Manual,234799,New,35070.17,Q7,8,29349.88,Budget,200k+
805,BMW,2015,1.8,Hybrid,Manual,168157,New,65839.01,5 Series,11,15287.0,Mid-Range,150k-200k
806,Mercedes,2012,5.1,Diesel,Manual,144542,Used,46478.38,GLA,14,10324.43,Mid-Range,100k-150k
807,Toyota,2003,1.2,Hybrid,Automatic,118643,Used,13780.0,Corolla,23,5158.39,Budget,100k-150k
808,Tesla,2022,3.1,Diesel,Manual,210154,Like New,92015.29,Model S,4,52538.5,Premium,200k+
809,BMW,2016,1.8,Diesel,Manual,137877,Used,78956.84,3 Series,10,13787.7,Premium,100k-150k
810,Toyota,2022,5.4,Electric,Automatic,213396,New,10355.93,Prius,4,53349.0,Budget,200k+
811,Toyota,2000,3.8,Diesel,Manual,225956,Like New,54881.07,Prius,26,8690.62,Mid-Range,200k+
812,Toyota,2017,2.2,Petrol,Automatic,181844,New,12920.87,Corolla,9,20204.89,Budget,150k-200k
813,Mercedes,2019,3.5,Petrol,Automatic,101422,Like New,84542.54,GLA,7,14488.86,Premium,100k-150k
814,Audi,2016,4.7,Petrol,Automatic,268774,Like New,63236.33,Q7,10,26877.4,Mid-Range,200k+
815,Mercedes,2014,5.8,Electric,Automatic,277845,New,21382.67,C-Class,12,23153.75,Budget,200k+
816,Honda,2010,2.1,Petrol,Manual,145931,Used,6970.43,CR-V,16,9120.69,Budget,100k-150k
817,BMW,2021,5.4,Electric,Manual,117556,Used,8000.2,5 Series,5,23511.2,Budget,100k-150k
818,Audi,2012,5.7,Electric,Automatic,228495,Used,53199.72,Q7,14,16321.07,Mid-Range,200k+
819,Audi,2000,5.6,Petrol,Automatic,254809,Used,74765.48,Q7,26,9800.35,Premium,200k+
820,Audi,2016,4.2,Diesel,Manual,205384,New,16479.84,Q7,10,20538.4,Budget,200k+
821,Tesla,2005,4.1,Hybrid,Automatic,15021,Like New,26021.99,Model S,21,715.29,Budget,<50k
822,Audi,2003,3.0,Electric,Automatic,200935,New,36089.69,Q5,23,8736.3,Budget,200k+
823,Mercedes,2019,4.8,Petrol,Automatic,204222,Used,25717.29,GLA,7,29174.57,Budget,200k+
824,Audi,2015,3.7,Electric,Manual,64361,Used,42176.97,Q7,11,5851.0,Mid-Range,50k-100k
825,Ford,2014,4.4,Diesel,Automatic,272499,New,58163.43,Explorer,12,22708.25,Mid-Range,200k+
826,BMW,2014,3.1,Diesel,Manual,98841,Like New,70068.99,5 Series,12,8236.75,Premium,50k-100k
827,Audi,2005,4.7,Petrol,Manual,180076,New,96558.64,A3,21,8575.05,Premium,150k-200k
828,BMW,2014,5.1,Electric,Manual,246300,New,93430.15,5 Series,12,20525.0,Premium,200k+
829,Ford,2013,1.7,Hybrid,Automatic,160786,New,59162.06,Explorer,13,12368.15,Mid-Range,150k-200k
830,Ford,2010,5.2,Hybrid,Automatic,17198,Like New,74744.26,Explorer,16,1074.88,Premium,<50k
831,BMW,2006,3.7,Electric,Manual,258466,New,95332.86,X3,20,12923.3,Premium,200k+
832,Toyota,2008,5.2,Electric,Manual,18740,New,12929.83,Corolla,18,1041.11,Budget,<50k
833,Honda,2015,3.2,Electric,Manual,265954,Used,5535.3,Civic,11,24177.64,Budget,200k+
834,Tesla,2004,2.9,Petrol,Automatic,258308,New,7830.98,Model Y,22,11741.27,Budget,200k+
835,Toyota,2019,5.6,Diesel,Automatic,99855,Used,58518.19,Corolla,7,14265.0,Mid-Range,50k-100k
836,Toyota,2009,2.3,Hybrid,Manual,210192,Used,77469.18,RAV4,17,12364.24,Premium,200k+
837,Mercedes,2017,5.2,Petrol,Manual,288927,Used,39872.12,E-Class,9,32103.0,Mid-Range,200k+
838,Tesla,2002,3.4,Electric,Automatic,121701,Like New,56797.72,Model Y,24,5070.88,Mid-Range,100k-150k
839,Tesla,2012,3.6,Electric,Manual,271615,Used,54054.8,Model Y,14,19401.07,Mid-Range,200k+
840,Toyota,2010,2.5,Diesel,Automatic,110771,New,14003.23,Corolla,16,6923.19,Budget,100k-150k
841,Audi,2016,3.9,Electric,Automatic,6163,New,35550.89,A4,10,616.3,Budget,<50k
842,Mercedes,2021,2.6,Petrol,Manual,16065,Used,6846.34,GLA,5,3213.0,Budget,<50k
843,Mercedes,2012,1.2,Petrol,Manual,241262,Used,15517.04,C-Class,14,17233.0,Budget,200k+
844,Ford,2005,2.4,Diesel,Automatic,248924,New,82126.53,Fiesta,21,11853.52,Premium,200k+
845,Tesla,2016,1.0,Petrol,Automatic,179420,Used,83794.28,Model 3,10,17942.0,Premium,150k-200k
846,Toyota,2012,5.9,Hybrid,Automatic,281298,Like New,81184.9,Camry,14,20092.71,Premium,200k+
847,Ford,2018,5.8,Petrol,Automatic,20229,Used,74047.77,Focus,8,2528.62,Premium,<50k
848,BMW,2020,3.0,Petrol,Automatic,250470,Like New,80364.72,X5,6,41745.0,Premium,200k+
849,Honda,2018,4.6,Petrol,Manual,158069,Like New,68743.32,Civic,8,19758.62,Mid-Range,150k-200k
850,Mercedes,2009,2.7,Hybrid,Automatic,21101,Like New,68634.17,GLC,17,1241.24,Mid-Range,<50k
851,BMW,2002,4.4,Electric,Automatic,40391,Used,68399.37,3 Series,24,1682.96,Mid-Range,<50k
852,BMW,2013,5.0,Petrol,Automatic,206935,Like New,53834.07,3 Series,13,15918.08,Mid-Range,200k+
853,Audi,2018,5.7,Diesel,Manual,72723,Like New,39517.99,Q7,8,9090.38,Mid-Range,50k-100k
854,Honda,2004,3.0,Hybrid,Manual,226293,Used,74368.55,Civic,22,10286.05,Premium,200k+
855,BMW,2004,4.9,Diesel,Automatic,190477,Like New,33371.37,5 Series,22,8658.05,Budget,150k-200k
856,BMW,2019,2.3,Petrol,Automatic,166020,Used,56575.7,X5,7,23717.14,Mid-Range,150k-200k
857,Honda,2016,6.0,Diesel,Manual,290604,New,46168.78,Accord,10,29060.4,Mid-Range,200k+
858,Honda,2020,1.1,Petrol,Manual,197190,Like New,31279.12,CR-V,6,32865.0,Budget,150k-200k
859,BMW,2009,4.0,Hybrid,Manual,179354,Used,97595.54,3 Series,17,10550.24,Premium,150k-200k
860,Honda,2004,4.3,Diesel,Manual,91725,New,29581.41,Accord,22,4169.32,Budget,50k-100k
861,BMW,2003,4.4,Diesel,Automatic,212139,Like New,34382.84,3 Series,23,9223.43,Budget,200k+
862,BMW,2005,1.6,Petrol,Manual,85779,Like New,20350.81,3 Series,21,4084.71,Budget,50k-100k
863,Audi,2003,5.7,Petrol,Automatic,3060,Used,83183.16,A4,23,133.04,Premium,<50k
864,Toyota,2006,1.9,Electric,Automatic,125806,New,60725.99,RAV4,20,6290.3,Mid-Range,100k-150k
865,BMW,2006,4.1,Petrol,Manual,275875,Used,63238.73,3 Series,20,13793.75,Mid-Range,200k+
866,Ford,2017,2.1,Petrol,Manual,115871,Like New,82953.33,Explorer,9,12874.56,Premium,100k-150k
867,Mercedes,2002,2.5,Electric,Manual,20719,Like New,37577.37,GLC,24,863.29,Mid-Range,<50k
868,Tesla,2000,3.7,Petrol,Manual,49116,Like New,23395.18,Model 3,26,1889.08,Budget,<50k
869,Toyota,2023,3.1,Petrol,Automatic,26325,Like New,23848.51,RAV4,3,8775.0,Budget,<50k
870,Toyota,2003,1.8,Electric,Automatic,14551,New,74598.88,RAV4,23,632.65,Premium,<50k
871,Toyota,2005,1.9,Hybrid,Automatic,286422,New,63340.94,Prius,21,13639.14,Mid-Range,200k+
872,Audi,2008,3.1,Hybrid,Manual,15141,Used,24602.19,Q7,18,841.17,Budget,<50k
873,BMW,2021,4.8,Petrol,Automatic,295759,Used,18781.21,X3,5,59151.8,Budget,200k+
874,Audi,2013,5.5,Petrol,Manual,122058,Used,16465.29,A4,13,9389.08,Budget,100k-150k
875,BMW,2011,1.4,Electric,Automatic,193823,Like New,64640.87,X3,15,12921.53,Mid-Range,150k-200k
876,Audi,2019,3.0,Electric,Manual,112684,Used,5011.27,A4,7,16097.71,Budget,100k-150k
877,Audi,2023,1.5,Hybrid,Automatic,289596,New,6740.34,A3,3,96532.0,Budget,200k+
878,Mercedes,2003,1.1,Diesel,Automatic,50391,Used,42007.55,C-Class,23,2190.91,Mid-Range,50k-100k
879,Ford,2020,4.3,Petrol,Manual,120288,Used,70678.24,Explorer,6,20048.0,Premium,100k-150k
880,Audi,2023,4.0,Diesel,Automatic,206132,New,71028.74,A3,3,68710.67,Premium,200k+
881,Mercedes,2011,1.8,Diesel,Automatic,113535,New,45861.24,GLC,15,7569.0,Mid-Range,100k-150k
882,Honda,2009,2.2,Electric,Manual,142770,Like New,70651.99,CR-V,17,8398.24,Premium,100k-150k
883,Ford,2021,1.1,Petrol,Manual,239947,New,54504.14,Mustang,5,47989.4,Mid-Range,200k+
884,Audi,2006,5.2,Petrol,Manual,86711,New,97808.48,Q5,20,4335.55,Premium,50k-100k
885,Tesla,2002,5.9,Electric,Manual,264509,Used,20433.72,Model Y,24,11021.21,Budget,200k+
886,Toyota,2022,1.7,Diesel,Manual,228625,New,62063.39,Prius,4,57156.25,Mid-Range,200k+
887,Honda,2013,2.2,Electric,Automatic,43372,Like New,51667.68,Civic,13,3336.31,Mid-Range,<50k
888,Honda,2023,5.3,Hybrid,Manual,44134,Used,23474.3,CR-V,3,14711.33,Budget,<50k
889,Mercedes,2009,5.6,Petrol,Automatic,299967,Like New,76249.09,GLA,17,17645.12,Premium,200k+
890,Honda,2015,3.1,Hybrid,Automatic,71158,New,31173.26,Accord,11,6468.91,Budget,50k-100k
891,Ford,2015,1.3,Electric,Manual,237159,Like New,41262.43,Fiesta,11,21559.91,Mid-Range,200k+
892,Audi,2021,1.2,Petrol,Automatic,133021,Like New,40608.9,A3,5,26604.2,Mid-Range,100k-150k
893,Audi,2009,3.9,Hybrid,Automatic,49396,New,28199.42,Q7,17,2905.65,Budget,<50k
894,Tesla,2012,3.0,Hybrid,Manual,31912,New,45917.01,Model S,14,2279.43,Mid-Range,<50k
895,Toyota,2005,1.1,Diesel,Automatic,56947,Used,49967.86,Prius,21,2711.76,Mid-Range,50k-100k
896,Mercedes,2011,3.9,Petrol,Manual,44387,Used,75701.06,E-Class,15,2959.13,Premium,<50k
897,Toyota,2008,1.1,Hybrid,Manual,278652,Used,77681.51,Camry,18,15480.67,Premium,200k+
898,Honda,2012,4.9,Hybrid,Manual,109249,New,20062.82,Civic,14,7803.5,Budget,100k-150k
899,Tesla,2003,2.5,Diesel,Automatic,1919,Like New,61313.37,Model 3,23,83.43,Mid-Range,<50k
900,Toyota,2023,1.2,Hybrid,Automatic,140689,Like New,90138.79,Corolla,3,46896.33,Premium,100k-150k
901,Ford,2010,3.9,Hybrid,Automatic,33298,Used,15334.73,Mustang,16,2081.12,Budget,<50k
902,Audi,2019,3.0,Hybrid,Automatic,237225,Used,49926.83,A3,7,33889.29,Mid-Range,200k+
903,Honda,2017,5.9,Diesel,Manual,233725,New,76283.55,Fit,9,25969.44,Premium,200k+
904,Tesla,2010,3.7,Hybrid,Automatic,276600,Like New,63091.68,Model X,16,17287.5,Mid-Range,200k+
905,Toyota,2020,2.4,Hybrid,Manual,109599,Used,14555.64,Camry,6,18266.5,Budget,100k-150k
906,Mercedes,2003,4.5,Petrol,Automatic,83721,New,42677.58,GLC,23,3640.04,Mid-Range,50k-100k
907,Ford,2017,2.4,Petrol,Automatic,286384,Used,53187.75,Explorer,9,31820.44,Mid-Range,200k+
908,Ford,2000,5.5,Diesel,Automatic,271372,New,99605.33,Focus,26,10437.38,Premium,200k+
909,Toyota,2006,2.9,Electric,Automatic,283830,Like New,21967.75,Camry,20,14191.5,Budget,200k+
910,Audi,2005,3.7,Petrol,Automatic,11920,New,98330.26,Q7,21,567.62,Premium,<50k
911,Toyota,2014,1.3,Diesel,Manual,7432,Used,40734.23,Camry,12,619.33,Mid-Range,<50k
912,Honda,2017,3.1,Hybrid,Automatic,110507,Used,24030.45,Civic,9,12278.56,Budget,100k-150k
913,Toyota,2023,5.2,Hybrid,Automatic,224647,Like New,44340.36,Corolla,3,74882.33,Mid-Range,200k+
914,Ford,2010,5.0,Diesel,Automatic,164982,Like New,63329.54,Focus,16,10311.38,Mid-Range,150k-200k
915,Tesla,2019,2.1,Hybrid,Automatic,121764,Used,25282.25,Model X,7,17394.86,Budget,100k-150k
916,Toyota,2023,2.1,Hybrid,Manual,161298,Used,32686.71,RAV4,3,53766.0,Budget,150k-200k
917,Audi,2014,5.1,Electric,Automatic,204222,Used,86181.92,Q7,12,17018.5,Premium,200k+
918,Tesla,2015,5.7,Hybrid,Manual,112557,Like New,99905.9,Model S,11,10232.45,Premium,100k-150k
919,Mercedes,2006,1.5,Petrol,Automatic,18013,Used,35226.41,C-Class,20,900.65,Budget,<50k
920,BMW,2020,3.3,Hybrid,Manual,21446,Like New,19141.4,3 Series,6,3574.33,Budget,<50k
921,Toyota,2009,2.7,Diesel,Manual,201447,Used,80351.23,Corolla,17,11849.82,Premium,200k+
922,Audi,2011,5.4,Electric,Manual,102261,New,62043.29,Q5,15,6817.4,Mid-Range,100k-150k
923,Tesla,2023,1.4,Hybrid,Manual,262701,New,14538.11,Model X,3,87567.0,Budget,200k+
924,Audi,2013,2.1,Diesel,Manual,168461,Used,94943.29,Q7,13,12958.54,Premium,150k-200k
925,Mercedes,2004,4.8,Petrol,Automatic,178772,New,12414.71,GLC,22,8126.0,Budget,150k-200k
926,Ford,2020,1.3,Hybrid,Manual,130878,Like New,64408.86,Explorer,6,21813.0,Mid-Range,100k-150k
927,Audi,2017,3.5,Electric,Automatic,99143,New,45274.04,A3,9,11015.89,Mid-Range,50k-100k
928,Tesla,2004,3.2,Hybrid,Manual,24578,New,57879.27,Model 3,22,1117.18,Mid-Range,<50k
929,Audi,2002,2.7,Diesel,Manual,74779,Like New,25255.35,A4,24,3115.79,Budget,50k-100k
930,Audi,2022,3.0,Electric,Automatic,140668,New,70370.49,A3,4,35167.0,Premium,100k-150k
931,Audi,2004,3.6,Hybrid,Manual,72534,New,96173.37,Q7,22,3297.0,Premium,50k-100k
932,Honda,2023,1.8,Petrol,Manual,272273,Used,48550.46,CR-V,3,90757.67,Mid-Range,200k+
933,Honda,2016,3.9,Electric,Manual,197118,Like New,54681.04,CR-V,10,19711.8,Mid-Range,150k-200k
934,Ford,2018,5.0,Petrol,Manual,273740,Like New,27782.11,Fiesta,8,34217.5,Budget,200k+
935,Toyota,2018,4.8,Diesel,Automatic,65355,Used,89727.46,RAV4,8,8169.38,Premium,50k-100k
936,Audi,2020,1.8,Hybrid,Manual,12974,Used,97261.57,Q5,6,2162.33,Premium,<50k
937,Mercedes,2011,1.7,Petrol,Manual,197745,New,79698.2,C-Class,15,13183.0,Premium,150k-200k
938,Toyota,2008,2.3,Diesel,Automatic,251366,New,56563.48,RAV4,18,13964.78,Mid-Range,200k+
939,Mercedes,2000,2.8,Hybrid,Automatic,74442,New,95895.7,GLA,26,2863.15,Premium,50k-100k
940,Toyota,2017,3.0,Diesel,Manual,152890,Used,19615.76,Prius,9,16987.78,Budget,150k-200k
941,Ford,2020,4.4,Petrol,Manual,55598,Like New,50456.63,Focus,6,9266.33,Mid-Range,50k-100k
942,Audi,2003,1.3,Diesel,Automatic,133726,New,56072.54,A4,23,5814.17,Mid-Range,100k-150k
943,Audi,2009,1.2,Electric,Manual,33758,Used,51732.06,Q7,17,1985.76,Mid-Range,<50k
944,BMW,2006,3.0,Hybrid,Automatic,286348,Like New,81229.74,5 Series,20,14317.4,Premium,200k+
945,Mercedes,2021,4.5,Diesel,Manual,127309,Used,68688.27,C-Class,5,25461.8,Mid-Range,100k-150k
946,Toyota,2022,2.0,Petrol,Automatic,166000,New,17032.55,RAV4,4,41500.0,Budget,150k-200k
947,Toyota,2000,4.2,Hybrid,Automatic,184681,Used,37912.87,Camry,26,7103.12,Mid-Range,150k-200k
948,Honda,2016,2.3,Electric,Automatic,30552,Used,37212.3,Civic,10,3055.2,Mid-Range,<50k
949,BMW,2023,5.4,Hybrid,Manual,147278,Used,58735.06,X3,3,49092.67,Mid-Range,100k-150k
950,Tesla,2001,5.5,Electric,Manual,34831,Used,32688.55,Model Y,25,1393.24,Budget,<50k
951,Tesla,2010,2.5,Hybrid,Manual,43563,Like New,16140.82,Model Y,16,2722.69,Budget,<50k
952,Honda,2008,2.1,Diesel,Manual,18361,New,67099.85,Civic,18,1020.06,Mid-Range,<50k
953,Honda,2006,3.1,Diesel,Automatic,74469,Like New,85848.51,CR-V,20,3723.45,Premium,50k-100k
954,Honda,2021,2.2,Petrol,Automatic,25816,Used,93502.77,Fit,5,5163.2,Premium,<50k
955,Mercedes,2016,4.4,Electric,Automatic,257422,Used,97394.95,E-Class,10,25742.2,Premium,200k+
956,Mercedes,2016,5.1,Petrol,Manual,146691,New,79206.1,GLC,10,14669.1,Premium,100k-150k
957,Ford,2001,4.4,Diesel,Manual,234295,New,18271.73,Focus,25,9371.8,Budget,200k+
958,Ford,2005,5.1,Electric,Manual,92479,Like New,86045.62,Explorer,21,4403.76,Premium,50k-100k
959,Honda,2013,3.0,Petrol,Automatic,26819,Like New,42996.21,CR-V,13,2063.0,Mid-Range,<50k
960,BMW,2005,1.8,Petrol,Manual,8798,New,74341.57,5 Series,21,418.95,Premium,<50k
961,Toyota,2001,4.7,Petrol,Manual,156215,Like New,55470.46,RAV4,25,6248.6,Mid-Range,150k-200k
962,Mercedes,2000,2.8,Petrol,Automatic,243942,Used,83717.58,GLC,26,9382.38,Premium,200k+
963,BMW,2009,4.4,Petrol,Automatic,230259,Used,45423.04,5 Series,17,13544.65,Mid-Range,200k+
964,Audi,2020,2.4,Electric,Manual,129544,New,10870.41,Q5,6,21590.67,Budget,100k-150k
965,Mercedes,2004,1.4,Petrol,Automatic,152254,Like New,57898.25,GLA,22,6920.64,Mid-Range,150k-200k
966,Mercedes,2001,6.0,Electric,Manual,253800,Used,21272.6,C-Class,25,10152.0,Budget,200k+
967,Ford,2021,1.8,Petrol,Automatic,9415,New,96724.18,Focus,5,1883.0,Premium,<50k
968,Toyota,2015,5.9,Diesel,Automatic,87638,Like New,55061.49,Camry,11,7967.09,Mid-Range,50k-100k
969,Toyota,2001,5.9,Diesel,Automatic,18452,Used,57588.09,RAV4,25,738.08,Mid-Range,<50k
970,Tesla,2009,5.0,Petrol,Manual,195457,Like New,91190.24,Model Y,17,11497.47,Premium,150k-200k
971,Tesla,2001,4.3,Hybrid,Manual,110205,Like New,64335.6,Model Y,25,4408.2,Mid-Range,100k-150k
972,Tesla,2015,3.9,Diesel,Manual,18170,Like New,33759.29,Model 3,11,1651.82,Budget,<50k
973,Tesla,2015,5.3,Electric,Automatic,16259,New,33128.99,Model Y,11,1478.09,Budget,<50k
974,Audi,2018,2.4,Petrol,Automatic,284243,Used,52649.97,Q5,8,35530.38,Mid-Range,200k+
975,Audi,2006,3.3,Electric,Automatic,140721,New,87327.78,A4,20,7036.05,Premium,100k-150k
976,Mercedes,2021,4.1,Hybrid,Automatic,129394,Used,80499.29,GLA,5,25878.8,Premium,100k-150k
977,Honda,2011,3.1,Petrol,Manual,172109,Used,96460.36,Fit,15,11473.93,Premium,150k-200k
978,Ford,2023,3.1,Diesel,Manual,273949,New,11829.18,Focus,3,91316.33,Budget,200k+
979,Ford,2014,2.7,Electric,Manual,254599,New,30490.98,Focus,12,21216.58,Budget,200k+
980,Tesla,2007,3.8,Diesel,Automatic,43147,Used,12619.73,Model S,19,2270.89,Budget,<50k
981,Mercedes,2005,5.3,Diesel,Automatic,74280,Used,76352.52,C-Class,21,3537.14,Premium,50k-100k
982,BMW,2009,2.0,Petrol,Manual,177125,Used,18379.2,X3,17,10419.12,Budget,150k-200k
983,Honda,2002,5.7,Electric,Automatic,97841,Like New,14489.2,Fit,24,4076.71,Budget,50k-100k
984,Mercedes,2018,4.4,Hybrid,Manual,124726,Used,58358.86,E-Class,8,15590.75,Mid-Range,100k-150k
985,Honda,2016,5.1,Diesel,Automatic,76215,New,44091.05,Fit,10,7621.5,Mid-Range,50k-100k
986,Honda,2006,3.8,Petrol,Automatic,112909,New,72934.63,Fit,20,5645.45,Premium,100k-150k
987,Honda,2020,4.9,Petrol,Manual,273129,New,51266.46,Fit,6,45521.5,Mid-Range,200k+
988,Mercedes,2019,1.1,Hybrid,Manual,274535,Used,45406.79,C-Class,7,39219.29,Mid-Range,200k+
989,Tesla,2003,5.1,Petrol,Automatic,4861,Used,45422.54,Model S,23,211.35,Mid-Range,<50k
990,Ford,2013,1.2,Diesel,Manual,261968,Like New,87828.26,Explorer,13,20151.38,Premium,200k+
991,Ford,2019,5.4,Petrol,Manual,183000,Like New,42546.44,Fiesta,7,26142.86,Mid-Range,150k-200k
992,Tesla,2021,6.0,Electric,Automatic,296508,New,36672.73,Model X,5,59301.6,Budget,200k+
993,Honda,2014,2.5,Electric,Automatic,249072,Like New,37160.83,CR-V,12,20756.0,Mid-Range,200k+
994,BMW,2023,2.1,Diesel,Automatic,224402,Like New,23677.08,5 Series,3,74800.67,Budget,200k+
995,Toyota,2007,4.8,Electric,Manual,42923,New,86765.44,RAV4,19,2259.11,Premium,<50k
996,Mercedes,2020,2.3,Hybrid,Automatic,186968,Used,18929.93,E-Class,6,31161.33,Budget,150k-200k
997,Toyota,2014,5.3,Petrol,Automatic,165912,Like New,91318.02,Corolla,12,13826.0,Premium,150k-200k
998,Tesla,2021,1.5,Diesel,Automatic,173327,Used,31929.43,Model Y,5,34665.4,Budget,150k-200k
999,BMW,2019,1.6,Hybrid,Automatic,128165,New,90445.55,X3,7,18309.29,Premium,100k-150k
1000,Mercedes,2013,5.9,Petrol,Automatic,230314,New,80127.96,GLA,13,17716.46,Premium,200k+
1001,Tesla,2008,4.4,Hybrid,Manual,295673,Like New,60288.81,Model S,18,16426.28,Mid-Range,200k+
1002,Honda,2007,5.2,Diesel,Automatic,144013,New,68599.65,Accord,19,7579.63,Mid-Range,100k-150k
1003,Ford,2016,2.6,Diesel,Automatic,1669,New,35955.19,Fiesta,10,166.9,Budget,<50k
1004,Toyota,2001,4.4,Hybrid,Manual,216854,New,59551.72,RAV4,25,8674.16,Mid-Range,200k+
1005,Audi,2023,4.0,Petrol,Automatic,55786,Like New,32778.28,A4,3,18595.33,Budget,50k-100k
1006,Audi,2002,4.0,Electric,Automatic,182155,Like New,43215.92,Q7,24,7589.79,Mid-Range,150k-200k
1007,BMW,2007,4.4,Electric,Manual,20323,Like New,77642.94,X5,19,1069.63,Premium,<50k
1008,Honda,2011,3.9,Hybrid,Automatic,230502,New,28173.59,CR-V,15,15366.8,Budget,200k+
1009,Toyota,2000,3.1,Diesel,Manual,257249,Used,84690.37,Prius,26,9894.19,Premium,200k+
1010,Honda,2009,2.4,Petrol,Automatic,6021,New,40708.87,CR-V,17,354.18,Mid-Range,<50k
1011,Toyota,2019,4.8,Petrol,Manual,113415,Like New,55556.15,Corolla,7,16202.14,Mid-Range,100k-150k
1012,BMW,2002,2.1,Diesel,Manual,270855,Used,94486.25,X3,24,11285.62,Premium,200k+
1013,BMW,2005,4.5,Electric,Automatic,7904,Used,69719.28,3 Series,21,376.38,Premium,<50k
1014,Audi,2006,2.2,Petrol,Manual,64033,Like New,66332.39,A4,20,3201.65,Mid-Range,50k-100k
1015,Honda,2019,4.1,Hybrid,Manual,231659,Used,72602.73,Fit,7,33094.14,Premium,200k+
1016,Mercedes,2022,4.7,Electric,Automatic,120035,Used,92220.58,GLC,4,30008.75,Premium,100k-150k
1017,Audi,2017,2.1,Hybrid,Automatic,220859,Like New,28608.8,A3,9,24539.89,Budget,200k+
1018,Honda,2010,1.3,Electric,Manual,186168,Used,63257.91,Civic,16,11635.5,Mid-Range,150k-200k
1019,Audi,2018,1.7,Diesel,Automatic,221666,Used,43037.42,A3,8,27708.25,Mid-Range,200k+
1020,Mercedes,2004,4.0,Hybrid,Manual,231853,Like New,6126.25,GLA,22,10538.77,Budget,200k+
1021,Ford,2018,5.2,Hybrid,Manual,265237,Used,16903.59,Explorer,8,33154.62,Budget,200k+
1022,Ford,2010,1.2,Diesel,Automatic,287062,Used,35874.23,Fiesta,16,17941.38,Budget,200k+
1023,Ford,2023,4.7,Hybrid,Automatic,193708,Used,58675.0,Fiesta,3,64569.33,Mid-Range,150k-200k
1024,Ford,2011,2.7,Electric,Manual,189878,Used,88740.1,Fiesta,15,12658.53,Premium,150k-200k
1025,Tesla,2009,3.4,Petrol,Automatic,140466,Like New,80155.84,Model Y,17,8262.71,Premium,100k-150k
1026,Toyota,2007,5.6,Petrol,Automatic,124501,New,57566.7,RAV4,19,6552.68,Mid-Range,100k-150k
1027,Tesla,2023,2.7,Diesel,Manual,260228,New,12017.69,Model S,3,86742.67,Budget,200k+
1028,Tesla,2008,3.3,Electric,Manual,92510,Used,32161.1,Model X,18,5139.44,Budget,50k-100k
1029,Tesla,2003,1.1,Hybrid,Manual,93708,Like New,39837.32,Model Y,23,4074.26,Mid-Range,50k-100k
1030,Ford,2004,1.4,Hybrid,Manual,97819,Like New,64063.13,Fiesta,22,4446.32,Mid-Range,50k-100k
1031,Mercedes,2020,2.3,Petrol,Manual,235603,Used,11167.74,GLC,6,39267.17,Budget,200k+
1032,BMW,2007,1.1,Hybrid,Manual,36303,New,55368.39,5 Series,19,1910.68,Mid-Range,<50k
1033,BMW,2022,4.2,Petrol,Automatic,27453,Used,90639.13,3 Series,4,6863.25,Premium,<50k
1034,Toyota,2008,3.1,Diesel,Manual,199521,Like New,72016.11,Corolla,18,11084.5,Premium,150k-200k
1035,Ford,2014,3.7,Hybrid,Automatic,156837,Like New,80722.3,Explorer,12,13069.75,Premium,150k-200k
1036,Ford,2014,1.9,Electric,Automatic,222787,New,69759.19,Fiesta,12,18565.58,Premium,200k+
1037,Ford,2015,2.5,Hybrid,Manual,38057,Like New,24625.97,Fiesta,11,3459.73,Budget,<50k
1038,Audi,2013,4.3,Petrol,Automatic,189060,Like New,15495.96,A4,13,14543.08,Budget,150k-200k
